question_id,question_type,source_types,expected_doc_ids,n_unique_cands,rrf_pool_size,hit@10,rank@10,hit@20,rank@20,hit@30,rank@30,hit@40,rank@40,hit@50,rank@50,hit@60,rank@60,hit@70,rank@70,hit@80,rank@80,hit@90,rank@90,hit@100,rank@100,hit@120,rank@120,hit@150,rank@150,hit@180,rank@180,hit@200,rank@200,hit@500,rank@500,hit@750,rank@750,hit@1000,rank@1000
qst_0359,project_related,confluence|github|jira|linear,dsid_617d538c79334f4b9ddfd5c50c05ee4b|dsid_ae455bffe226412c9973991ef2d34a72|dsid_d67b4ea2d8834799ae617b1ccddf1f6e|dsid_2d0330be987e4163bfd9c42c69bc1e40|dsid_5b0c65ca162a43a0938bebabe9b1d53f|dsid_0bebeaedbe794ec38ae1d6f4ddd5c2b6,9131,9131,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0360,project_related,linear|slack,dsid_3e7cf5be42d84f2880858c726b65998f|dsid_73b60918db2b467c88af9d57635402a4,9651,9651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0361,project_related,confluence|jira,dsid_b885123ef2c04d508ee071328a4e5aa7|dsid_d9d0ca701cc54d58adae135f69cc83d7|dsid_19b05c958acb478a90cab25257366a29,8639,8639,1,5,1,5,1,5,1,5,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43,1,43
qst_0362,project_related,confluence|github|gmail|jira|slack,dsid_0a23e8e094d5445b8a1af748598300ca|dsid_bced6413bb6f414a882fb9cbaf8c7448|dsid_89d75953da0c4bc186eb95fe169de462|dsid_3eb3b5da0ee540839a98c48f54fd1d5f|dsid_81744edbad5543b98dd551f883ac6772|dsid_c8e1d531048848c58247e00983096499|dsid_30b76ac074c841ef9afcb34c178c40d7|dsid_64212a1689814ac19deff834ce203ebd|dsid_a4bf9cb21b004bc9b12b8905c66896a4,7872,7872,0,,0,,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23,1,23
qst_0363,project_related,confluence|github|jira,dsid_9a2f440e8f7e4801b76233767fcef945|dsid_b993fa19b3d44382b709e3107ab1ba77|dsid_d9702f193090461480911352de3d4e49|dsid_44b11e967a5f4029aebb720891f66450|dsid_2bb0a4d1958848b0939ed64cc2b911ff|dsid_4c0d5d098d224e7495667823169b521e,8553,8553,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
qst_0364,project_related,google_drive|jira,dsid_5147667611a54584aa272d1469d8f6a7|dsid_23c10bc09bb345d987d7464224247263|dsid_5efc026a36144721a82af3dfb2dcdea8,8883,8883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0365,project_related,confluence|github|google_drive|linear|slack,dsid_b01c12d7b75240c6a712313d764bd8a7|dsid_e5a26c404092453ab2ce88abc76d2ebf|dsid_db9c549c8c1740778e29b4351689b9c5|dsid_4b145e62988d40bab07d2bc3e66206a0|dsid_b78080193f474c3b99811541b7be74d3|dsid_4680a1c924c24f0b9369809e0038ea31|dsid_99c13a4a518442b1819aa5cf02a52f3f|dsid_105c8412280b4fe9abddec455c092216|dsid_9291e4abdec54e108c37f0c0918f5972,9883,9883,1,10,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19,1,19
qst_0366,project_related,confluence|github|jira|linear|slack,dsid_8590bba128564aa7a60be6067b6be779|dsid_6574ec5483bb44d39fca9eb57d75d0af|dsid_77d70426ff9545c191fa5e64f4a398b2|dsid_6ff09cf76a40402f933dae499a528307|dsid_2aa88546569b4fc6a1a5eee4a97ffda9|dsid_e81281549cba44a9ba83dafe47c61937|dsid_faca41898b0d4aa28b811a890d3e94df|dsid_a195d5d938574d9db61438653a5f652d|dsid_740a2ab43b2d41e690c2cfe88d2a7567,8492,8492,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7
qst_0367,project_related,confluence|gmail|jira|slack,dsid_b632b2d6f86f41c6820e52ae56549a35|dsid_2dc6ac1e1db14588913165002c062961|dsid_0b129c86cc6240b088a137d6634eef25|dsid_85ade33e53334639be778b9c7aabe637|dsid_d11b935761d94f10911c358aba04f4df|dsid_8d97d64cfcb14cd3b13589b86b0a0c02|dsid_51895b7e9f2942898291b66b72886b15|dsid_b64f6bb160574675932dacbbfaa59965|dsid_d8f3577836ad4646a404dc043115156d,8777,8777,1,3,1,3,1,3,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33
qst_0368,project_related,github|jira,dsid_abfb68dde21f4fd2aa7d70c472447f89|dsid_0f9c8d82259c4d5a95bc5865fc492919,9106,9106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0369,project_related,confluence|github|google_drive|jira,dsid_e7d8c585e8594fe481975515246d04f2|dsid_a560a94faf9c40ec9782d125d94fc009|dsid_9762ad5c4f7b45e3af5dda76b48752e4|dsid_5776ac1f724b4f72a084d3e796f0af4a|dsid_6e790a04abe54ce9a92877679790f915|dsid_12c56622cee749969076c8dbac19da4d,8998,8998,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
qst_0370,project_related,confluence|jira|slack,dsid_8c24fd15fe5b473eb71341751d292b6e|dsid_150b485e7fd54251b937ab3d08a850dc|dsid_8ae540be8e4c458ca15e122040ea2418|dsid_94f568e4161d4d78b0db60af2b611746|dsid_6a8476f19fee43b3af984d2bd790453f,9708,9708,1,9,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11
qst_0371,project_related,confluence|slack,dsid_3ad691e18be849d897506f5276c24a75|dsid_fc356e32e9a64c3199be174cb91432eb|dsid_a1d8ea3adc68431ebd90cc40a51b5627,7397,7397,1,8,1,8,1,8,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31,1,31
qst_0372,project_related,confluence|github|jira,dsid_617d538c79334f4b9ddfd5c50c05ee4b|dsid_ae455bffe226412c9973991ef2d34a72|dsid_5b0c65ca162a43a0938bebabe9b1d53f|dsid_0bebeaedbe794ec38ae1d6f4ddd5c2b6,9144,9144,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
qst_0373,project_related,confluence|linear,dsid_16996cd96c1c4fa1ab399cbc446b186f|dsid_5324918997644ea090703e088b166214|dsid_5217b3a64c4a433c89ba2a3186dea82a,9557,9557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0374,project_related,confluence|linear|slack,dsid_30b0460f0ef74192b50be29ea518aef1|dsid_cf2557c60954460bb002ad1f17ad4369|dsid_c67e1098ee1e4d438a041539a79bfc15,9614,9614,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0375,project_related,confluence|github|jira,dsid_e5b1e464966a48bf9406e6e7197fee0d|dsid_b5a4ac6f13d545b6b085fb74e971ff27|dsid_a6efecc786c9436499eb000b8489ae52|dsid_ab988030fc0c4544846f0e1f667453a3,9349,9349,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0376,project_related,confluence|jira,dsid_9a2f440e8f7e4801b76233767fcef945|dsid_44b11e967a5f4029aebb720891f66450|dsid_896272184a6845a19d9bd1a0a4e3e671,8992,8992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0377,project_related,confluence|google_drive|jira|linear|slack,dsid_1d6255db99894b2794c36318f654f085|dsid_052d0c27569145c5896b910eb6f3c063|dsid_4ecb42b192a1421885f6fbe8a7cbde8b|dsid_1878e91704a24813a12f69b40444f168|dsid_b9c347b4608541aabe8b7d2f7f90339e|dsid_adaebcf9535f47b5903bbaa5e48fd0e6,9437,9437,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10
qst_0378,project_related,confluence|github|google_drive|jira,dsid_2c8a0d14578d4789ae96d9f993d04ae1|dsid_425340806ab84e2cb48e99e95bac36e1|dsid_7a516d063b50468fa0d1a543ece71e1b|dsid_fef1f9ccfa934c0a8d96f4b64595d942,9645,9645,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6
qst_0379,project_related,confluence|jira|linear,dsid_5094ef74d2e249919de1aa6db7c5d0e7|dsid_cd46e89bb40a4dd7b243aabf43c98086|dsid_7f6bde5cefa543a7b1943ffaf5a8a9f1|dsid_acd1d77ed9044f3691d06a9ccc6bf417|dsid_c5848fca4e1c4cc48164aa3e53e5741b|dsid_d64cf51ff0db444c92d57cf1a5981b75|dsid_a2d5f7ee89c14d4ab02e82aa94f22c18|dsid_57a712a7419d4e84bccfcf08c8c010a5,8674,8674,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7
qst_0380,project_related,jira|linear,dsid_3e7cf5be42d84f2880858c726b65998f|dsid_be8d2802cf3245088a7e7f861f317b31,9486,9486,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
qst_0381,constrained,confluence,dsid_d844cc30147b49c69ea5275b4993b571|dsid_865449ae95b044768f33773263bfeaad,8886,8886,1,8,1,8,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24
qst_0382,constrained,confluence,dsid_7d347905549f4456b0d2226b47e4aa68,8942,8942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0383,constrained,jira,dsid_3fb8a400e0cf42d0b19dc134e2b7f46c,7653,7653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0384,constrained,confluence,dsid_f877499fe0e946199ceb2486f0ad5ec3|dsid_f8b651a683044ad8964f34f881c63152,9116,9116,0,,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18,1,18
qst_0385,constrained,confluence|slack,dsid_58bdb9f3bb4241e089f4f2b102765db4|dsid_e34b1f14719d45d98b175cb1351fb540,9536,9536,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0386,constrained,confluence,dsid_5e65a1cb22b6464e9f36d0fa2d1f4317,8487,8487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0387,constrained,jira,dsid_f70e8011de994a9d956fca708445fb5e,8382,8382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0388,constrained,jira,dsid_8c15ff526e00491e9ccbde5ef4a4458c,7078,7078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0389,constrained,jira,dsid_1d53445cc74b4d7db325cd585736f87f,9038,9038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0390,constrained,confluence|jira,dsid_6bd66c03cd3242a99006b44429dd0a8e|dsid_2fda4174a0324c149fe70b1ee84e1fc8,8331,8331,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
qst_0391,constrained,google_drive,dsid_0b0595a6d39247ada6238d8311b587f8,7883,7883,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0392,constrained,jira,dsid_7fd136dd100c4c9cbbe1958c94c26152,8723,8723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0393,constrained,confluence|jira,dsid_4b15b253ca294377a12d12651ada2168|dsid_90218d9a9af84072bcf3ff7bb90b5fa1,8181,8181,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0394,constrained,confluence,dsid_9a5968363fce4f79af38d7702465a121|dsid_7c08ef109c804c0bb165184b7d78b18c,8475,8475,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
qst_0395,constrained,jira,dsid_5410b45665284cfcb01f72410fff33c4,8842,8842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0396,constrained,jira,dsid_f90b68cdda834c6fb4c76508d359c72f,9269,9269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0397,constrained,confluence,dsid_d3edd63b9ec54523ad12bd9be3d7e996|dsid_6d3e0fd1c48b466e9f5a4a5b0a1127a0,8462,8462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0398,constrained,jira,dsid_663ae6b555814a779d9abffba8339e84,8646,8646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0399,constrained,slack,dsid_4cfe0c490c974065bd497f06ad4a1105,9130,9130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0400,constrained,confluence,dsid_10a7359bb6ad4b959ad2171abdb9f620|dsid_b52a8760cae1451a9504edcf9ff58e31,9276,9276,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10
qst_0401,constrained,jira,dsid_f7dc91cc70e14c94a6215a13cd829cbf,8476,8476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0402,constrained,confluence|jira,dsid_fd73df34040d4e0f8f944ccc9f0b5e70|dsid_12299dbfb9084473856316ff3afcbf3b,9479,9479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0403,constrained,confluence|linear,dsid_a98ada14af2142a7a46266584d05c846|dsid_91d7f359508c4476a6f717ea2b33aecc,7440,7440,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4
qst_0404,constrained,confluence,dsid_ad70fa7335294e2988193e2a6645a5ba|dsid_8f0301d7b2414031b392da5566f98ce6,8609,8609,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,232,1,232,1,232
qst_0405,constrained,confluence,dsid_b41df051e6dc46c48b36a99c366ee5c5|dsid_9964e71da61e4a92bf3f53699cabbf95,9115,9115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0406,constrained,confluence,dsid_3638bd02227d4882ad0605f1e8b767c0,9573,9573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0407,constrained,jira,dsid_f983fca1510e4cf492c0f39a4984d80c,8061,8061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0408,constrained,confluence,dsid_e190b0de0d27466fa91bfc18b0815311|dsid_53035d2eb5024effac3aafd3e6ca6e70,9478,9478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0409,constrained,linear,dsid_7159e8c7b7a84c45aa51b71fdfc837fc,8914,8914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0410,constrained,slack,dsid_ab50b630b14e4bfda87847286157b739,8455,8455,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0411,conflicting_info,google_drive|jira,dsid_5f3a672da4974781a5577b0f3d4993e9|dsid_8ffbd9fe82df457ca67d4fbc9ff1090c,9034,9034,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0412,conflicting_info,confluence|google_drive,dsid_89c0c31e220c4777b15c3c6ff0eff61d|dsid_a2bf755670ad44e09b42c11e9d73e5d3,9321,9321,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10
qst_0413,conflicting_info,jira,dsid_6df52fdb96ae4edcb76464738bca3340|dsid_6df52fdb96ae4edcb76464738bca3340,9879,9879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0414,conflicting_info,gmail|jira,dsid_5611f05242ae4e6b9ae68d3c3e91bd54|dsid_0c1f1c83e8d44d2fa3a9f6c7b2d7b9f1,7373,7373,0,,0,,0,,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37,1,37
qst_0415,conflicting_info,confluence|slack,dsid_1d487c52d79a44c2b40eb19a0db51122|dsid_05841423a55e4c35abd276d9899b7134,9029,9029,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7
qst_0416,conflicting_info,google_drive|hubspot,dsid_8ca703d991844bd195b4b8fdc16040fd|dsid_3c3ab5813b264367877e0d02f652ca32,7951,7951,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0417,conflicting_info,confluence|fireflies,dsid_aa97b7293f9f4f3c8180f645e4fe5911|dsid_10a589a5ee9048d9a33deb4156037171,8927,8927,0,,1,11,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24,1,24
qst_0418,conflicting_info,confluence|github,dsid_981f4a0281054f9aaaec7887156eebc4|dsid_b837e1140d1a4c3d8efd2f42d9b6a799,9316,9316,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0419,conflicting_info,confluence|google_drive,dsid_db1c1f64721b468dafb35c2e0080a8f8|dsid_113f5cc6931640c3b82adcc07142d829,9240,9240,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0420,conflicting_info,confluence|google_drive,dsid_4e65166659394a90922be6a5c7b110a8|dsid_7b2f4b37dfb642e19d78c5f9d2c43f16,9579,9579,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8
qst_0421,conflicting_info,confluence,dsid_b8ab9778e36543159da49dba3ad9c76d|dsid_9f2e6aa7f6c14b1db1c6f922a1d4b4d7,9320,9320,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0422,conflicting_info,confluence|linear,dsid_9cde32cd0645459b80ec513df27d1eb6|dsid_8733ed2132dc4232b2797c1d9a167cb9,8112,8112,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9
qst_0423,conflicting_info,jira|linear,dsid_c5288dd4874345adb80f4a71c9a18773|dsid_03b2db544a6d4cf886fb9869058a05f2,8657,8657,0,,1,14,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27,1,27
qst_0424,conflicting_info,confluence|linear,dsid_f039509796f842cd84ba3bfb895c7132|dsid_7f2a6f2d2de34f94a5b6f3d5d0d1f6a2,9667,9667,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0425,conflicting_info,confluence|google_drive,dsid_834de01417d04878b4257f0f03ccbb88|dsid_2f9c99fc8ec74495b4b08c49a6083ba8,8223,8223,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0426,conflicting_info,confluence|linear,dsid_c90bd544f3b5437fba711492db31aeea|dsid_553e1651575a416dae6b92d019d2f9f4,8269,8269,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3
qst_0427,conflicting_info,confluence|gmail,dsid_86f033ed92b84f3a8b381d09b0b95357|dsid_d93aed75845e4a0b8126a80d8a7a5a41,9054,9054,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0428,conflicting_info,confluence|google_drive,dsid_1214ee9ab5e44de487c800f7a4771d7d|dsid_10559147d3014931898864f22c311e47,7995,7995,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,98,1,98,1,98,1,98,1,98,1,462,1,462,1,462
qst_0429,conflicting_info,github|google_drive,dsid_96912c22b0b04024b573606105bd5ea0|dsid_8a085e12606b4ea79f43ee176cba2ccb,8207,8207,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
qst_0430,conflicting_info,confluence|fireflies,dsid_3c9fe2220c204f13b878bd7d3a168f91|dsid_8f0b7a8c1dbb4df0b23f6c4e61c9f1a6,8274,8274,0,,1,15,1,15,1,15,1,15,1,15,1,66,1,66,1,66,1,66,1,66,1,66,1,66,1,66,1,66,1,66,1,66
qst_0431,completeness,confluence,dsid_f6e3b7ad413142019dbb5a5fed07f548|dsid_840703a1cc37438a84e9beb68029d80b,9159,9159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0432,completeness,confluence|gmail|jira|slack,dsid_a592f24d2f3b4c21ba507b20c832d069|dsid_5e87f57f0e424a3a9e79a3032d63eab8|dsid_a45bf5a85c7948dda06a42fc9f8b3ae3|dsid_34f267b98745435b8d95e883b29ded9d|dsid_c4afa7bd5d104c43b45567c799121342|dsid_91abfa2001d747b3b570e8abce00ef4d,9487,9487,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6,1,6
qst_0433,completeness,confluence,dsid_8c92178c254d467c9854db67aac7c9be|dsid_a898d2541b944cdebeec03ec9d9ba130|dsid_cf06e75be4f94156ac338f62e3ee028b|dsid_97b25b6f83c542e7b81d6504b5653dcb|dsid_3e991a24c7bc4e91b99eb5846b927558|dsid_74ebb73359364bc791707a92a3227e3a,9180,9180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
qst_0434,completeness,confluence|google_drive,dsid_1f781623f5c14b3686b1129d19b73884|dsid_8f6063b780784a139de5c4d5afa49eb2|dsid_d04ead3e1e2d4c9f9cd34c73dca30b5d|dsid_81f6e00a9f474941ab5c123a64b0b80e|dsid_3986d90d7a5348048d989c17fe8dfd83|dsid_9d923c50817b4989b96dad5c7ad7c8a8,9486,9486,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9
qst_0435,completeness,confluence,dsid_7fc490f8522b486c8f4b665d5189066c|dsid_a134a3fd3c244a52a8d3e1ff515fdf58|dsid_ce60931a1aea428b8186228ee40bb497|dsid_03e22d519f9b40a5ac61a03e5c4620d3|dsid_431b0713c42847bbac15f3354776db68|dsid_8116cb3e580543d7bde1c57df351a3f3,9631,9631,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3
qst_0436,completeness,github|jira|slack,dsid_a8af533a3f89402ca739bfdc5322b42e|dsid_3a5484e7e7164e389e76d188bce9f86e|dsid_1a160e1c00934f108e17183f44e3ca77|dsid_6f37b2b4341947028019bd41748eaff9|dsid_1f13ed74ef87494b81a2fc2617ab7746|dsid_1159814f66a340d79536516db194f623|dsid_c6efd46ecc6449ac8be1e53ed3803e92|dsid_8c707328a7fc444f84a8e00f90021866|dsid_98d534e949ce4fdd8ed5d651ec5ebe4b|dsid_65b12644ea52428b9c032d2cd9b75d8a,8408,8408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,474,1,474,1,474
qst_0437,completeness,confluence,dsid_15a9d93cc59c4241a97a7e72f749a216|dsid_0e0ac7276c864c63a02586fa07ae85e1|dsid_c0c93abadf4c438189e23cb45256c6e9|dsid_ac94dcaf2e1e4674b2351a8b4177db9e|dsid_98943148c00b42db859ec2d84649fe04|dsid_ed145ed8c9234a6681359188e2f43345|dsid_bd7caad8adb2405eaa7ad78c4ffb59d7|dsid_d373a0708d4144d684e495c52c16448a|dsid_ec406aef8d0342c78ae27025670daedf,9133,9133,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
qst_0438,completeness,confluence|google_drive|jira|slack,dsid_6ecddbbad4fa4fe985d855676b96cd91|dsid_ad148b222d31473f8a3d279d679935eb|dsid_02f0cd8c874b431cbdec5455721ce8c1|dsid_bce6ec1b34a044d694dda5607a184d31|dsid_61ad31f35c0d487e8f56b59c833d5b55|dsid_23626a14ac9847f1b3349ad6e1909bd7|dsid_ada1b8ab101f4d3d91f8f42d98b3c693|dsid_88510552fc494d968943d4eab777e82a|dsid_695df5a2d3f645cdb6882332092cd838,9175,9175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
